iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251,0.003642991278445251
0.06422194644511325,0.0889989965176321,0.0770141351867073,0.08291180948646204,0.10602492825262821,0.09194783366751036,0.09784550796726599,0.09679939134016813,0.06691359631139449,0.06883471490134419,0.06377524643010446,0.08646006324842848,0.04867043328505627,0.07996297233658556,0.07279287254398081,0.08838118183837729,0.12238376882335622,0.0889989965176321,0.06926301684918545,0.09842652651218309,0.04572159613517979,0.060844807347393726,0.06674248164714935,0.09237613561535163,0.08078278009793216,0.06778859827424633,0.0738757853054155,0.06082640928022531,0.07680622438812712,0.10184046174424122,0.07934515765732986,0.10115497251280292,0.12471479129397789,0.10346759691625795,0.0669319943785629,0.118590808128471,0.07639632050745249,0.06988083152844116,0.05326480367411879,0.08880948378621767,0.10497881162553213,0.05475762031622455,0.07178355205122156,0.09090171704041161,0.11862760426280872,0.07428568918608924,0.07492190193251247,0.03668557195413058,0.07596801855960944,0.06588587775146681,0.07787073908239073,0.016521290337842665,0.07387578530541639,0.07785234101522143,0.07932675959016144,0.07682462245529376,0.08690676326343993,0.06483976112436984,0.08415154252999368,0.060844807347393726,0.10288657837133641,0.0637936444972711,0.06736029632640594,0.0877633671591207,0.08729826907694438,0.0618909239744907,0.08793448182336583,0.06672408357998183,0.0915195317196682,0.09993774122145904,0.051808783166346295,0.057706457466101924,0.0791104721259206,0.11875764981207926,0.0738757853054155,0.07467719499959458,0.058752574093198895,0.06881631683417488,0.09803502069867776,0.07385738723824797,0.061890923974491585,0.08100908896368164,0.072811270611151,0.09993774122145904,0.06272912980300749,0.04676771276227498,0.07891685570948681,0.10581701745404626,0.09191103753317353,0.0959427874444847,0.05875257409319978,0.11372085238864571,0.07929998485733414,0.08291180948646293,0.08586064663633941,0.09398059973956041,0.050762666539249324,0.07872734297807504,0.11607027292643579,0.11834774593140374
0.2566114681950733,0.24806238188017637,0.22802814581315722,0.23415212897866056,0.2861659279778932,0.2408839054219154,0.2787892865524073,0.23373220369647996,0.24397087904559456,0.25464007256065546,0.19239027955059917,0.26477165914943246,0.23239785207231822,0.29927487184216606,0.28076576863948066,0.2863919612734911,0.2815983323216553,0.24711953606952086,0.2327527528943918,0.25553062798474446,0.23506531403336783,0.2652948552480572,0.25792696671532145,0.24371215330068097,0.24291185499386803,0.2262073942247067,0.29211441722398046,0.20817750476105967,0.23501163668928982,0.2579962247421337,0.2677581236974822,0.25265538310354074,0.2538370181306222,0.2919792478295973,0.2672286234843053,0.2570894642722106,0.24472477343611487,0.21539869507014942,0.20912929998157548,0.258069561253949,0.26310855910691444,0.273519448333416,0.2592650356264352,0.2165895380267271,0.29529449818846754,0.2521860120407222,0.23980099266047805,0.2351982456057593,0.249539704270056,0.27345998115126946,0.2710935317120118,0.2032101959212831,0.26728792137082813,0.2525931814020739,0.2361623932985264,0.23665836979855204,0.27080940039996815,0.24876917299372625,0.2081566477447252,0.20700726030118322,0.29934754998188584,0.27149505892702663,0.25634507298198184,0.25228227535720293,0.22245002979408568,0.24109181622049736,0.2511977178599176,0.24879184404153243,0.2630688591576371,0.2363108369149618,0.2295896375669022,0.24960327513722014,0.268486900265251,0.26784119384820837,0.25829296630475707,0.2492765992699688,0.23046243910022302,0.18921816522833979,0.22403319203617933,0.2437056008374654,0.2220004259641346,0.23206827239012462,0.22962850625234754,0.2556226183205883,0.20897218252543226,0.21277779286661325,0.23303242008288994,0.2674455729167615,0.2685368623438533,0.22757306913248865,0.2227666842598257,0.2744383387989364,0.21187404427676615,0.2301571752016871,0.2595059246154614,0.24678761588691867,0.24887464423969963,0.295934152651693,0.25619936388486586,0.2471901144366475
0.43422462802606887,0.44028918342336887,0.41717150593544083,0.4349591746368269,0.4347243218130501,0.43511599491892294,0.48399351658796963,0.4439976203745788,0.424130052339903,0.42715728277016307,0.3599979347279483,0.44056208532684327,0.42671398305476593,0.4580348667468197,0.4574792007187547,0.4696195991442904,0.40015623346177165,0.4443883399375599,0.4264290679547935,0.45898825237273755,0.45042857319230034,0.41606412842355844,0.4311522714007454,0.40664404033670287,0.4534554782278697,0.40602594964616845,0.4333497267383759,0.40872943568673303,0.4429656471413672,0.4255142763966564,0.4601027833489537,0.41746439125007573,0.4227335821795739,0.4650244393733862,0.44157643738815366,0.4596418727103222,0.4494354681290007,0.4001262442124993,0.42076827961598706,0.44064698806038294,0.4554559377287717,0.4353520572368801,0.4435995247053981,0.42274600028809495,0.46862376845757847,0.45949454946979973,0.44363019978789087,0.41665968191322555,0.4165786259979969,0.4654935620875431,0.4488943437893598,0.4152939426311253,0.43543710720985374,0.4396091296501874,0.4597149406190546,0.41780800442298904,0.47378221697280054,0.43371251514963216,0.4285970484345416,0.4155071984019987,0.4978007811176255,0.46185083183730047,0.3720302359238268,0.4042718420354481,0.3676710299534589,0.4646726551312774,0.4155380000134441,0.4229153644249797,0.49282541163170723,0.39556519412682434,0.44715864130367944,0.4387744934169051,0.4213487897607635,0.4665736363199873,0.4350208408990257,0.39426543948252846,0.4457820641456456,0.3912091901042096,0.4290261938386646,0.4152373220581618,0.47632182380836596,0.42944804959782434,0.4384616332696858,0.4133614104168215,0.4154345436716902,0.4297212059654685,0.41211505083198485,0.4691246824434705,0.4422178084302901,0.43750018045713635,0.3993509236575621,0.4926412058858167,0.4579752467276741,0.41759143121762055,0.4626568907392077,0.420543152129512,0.45276697938997756,0.4630703268226508,0.47279604995130065,0.4215914872175981
0.5723646295385274,0.6787358217646444,0.5697296356232435,0.6045340377654096,0.5930268747432734,0.5944061134263059,0.6121225542323971,0.6217268078130642,0.6206325348372266,0.6031380365972989,0.5656209575612019,0.6241149408605535,0.5981399472883622,0.585541236184925,0.6123222464452152,0.6270787525710135,0.5625532848025419,0.5979302832154607,0.5889656888500445,0.6008815852939282,0.575593106616056,0.5751487978744647,0.5779121895705037,0.584241330003695,0.6476526936901079,0.6214974847093115,0.6162765670770787,0.5945181139697073,0.6437902279392862,0.5718690912718616,0.6096142653515342,0.5842737657855563,0.5598408289349699,0.602582610681945,0.6164857777036978,0.6162037094862409,0.621111909657766,0.5821221854819649,0.6053332142654932,0.6019114514120849,0.6085161572227689,0.6485514851500911,0.5822026384624301,0.5723533774277252,0.6159074135513416,0.6632467817975458,0.6057087934912531,0.5979458065522607,0.5680193835830396,0.6075300193698192,0.6081155759902996,0.5981900601717891,0.6058880888733,0.5758718503029163,0.6142910438191125,0.6004084733158139,0.6382813515147276,0.5881774691902972,0.5876127339853232,0.5966121560121316,0.6110469321968361,0.6356927995685817,0.6060278403421844,0.5991517385923064,0.4990213794656748,0.6268592643272415,0.5737715385612834,0.5865949831303432,0.6581387285278444,0.6089598082380956,0.625850491550942,0.5882233684451457,0.5912404902884605,0.6141097259323667,0.581700298374968,0.5785102856247333,0.5841889620310967,0.5428755736791375,0.5719788282656291,0.5854603220485508,0.609653862758603,0.6300461342591097,0.6149154086623643,0.5906769408696411,0.576912291608144,0.615081732472115,0.5818787053061811,0.6373940296336853,0.6442743527190569,0.6232524930927585,0.5766471285103849,0.6752301932671658,0.6283453809634674,0.6031526717336169,0.6406496126598347,0.5647856047875086,0.6403617489752396,0.622938594448252,0.6427760762888957,0.5838733617479912
0.7144214727871034,0.8142650825541686,0.7064609588487656,0.7596132632358339,0.7781438897164143,0.7509901949778248,0.7223399239230313,0.7667655953128394,0.7684312398759969,0.7472725305475354,0.734840167268576,0.7521689998922048,0.779010880870505,0.7557087408585383,0.7818596348918065,0.783505427463858,0.7173969020449578,0.7247160046444163,0.7312795254662934,0.7142056001084764,0.7538914893226067,0.7660623321125106,0.7113286435804707,0.7080490222756115,0.7849322249091664,0.7655503158998469,0.766912960829317,0.6972643323546679,0.7808471695126329,0.7023075050909497,0.7316360698269344,0.7533530479216068,0.7249122426164751,0.7507010231108762,0.7490211621555085,0.7485132709015181,0.7835137788913382,0.7386084221881708,0.7281825405612175,0.7644378659047204,0.7672852522084375,0.7580745792320389,0.7254664076334878,0.7231571199538811,0.7551759379492919,0.8063821947130538,0.7245122944523565,0.7260038375418407,0.7035991962680566,0.7240830650767895,0.7723531898488192,0.7578334950237613,0.7538908020731832,0.6724283981425181,0.7687553186266838,0.763941595995953,0.7384801898275182,0.710561361134828,0.7331004502938123,0.7573108132237802,0.7627513588934995,0.7703803719380078,0.735715794048855,0.7795702785128897,0.6703445626145079,0.76175629326349,0.6950506530078551,0.7557212545998109,0.7723313614431309,0.780020572061332,0.7524863964036781,0.745967673853329,0.792279527785178,0.7714024934596431,0.7243890060958167,0.7430967856376727,0.7489476842541958,0.7137460612763666,0.7230075112588041,0.7562241431114316,0.7658173239750363,0.7802203930466725,0.7885601931078003,0.7204786175946154,0.7043211613019418,0.7271625813820597,0.675149640192096,0.774939349678057,0.7707035188270632,0.7718151240385742,0.7415781183837753,0.8419985849486196,0.7651290113559543,0.7881408457670771,0.7663734182211623,0.7195304876365425,0.7475131738188221,0.7477387268590787,0.7642014371663217,0.7315974045953837
0.8093274412576559,0.8966022998064815,0.813708754855214,0.8884670317283119,0.8983752316214249,0.8562879367957095,0.831453382109693,0.8519172000977582,0.8824393217059052,0.8264876612887981,0.8645563947879893,0.8435750898184269,0.9001483858220931,0.8773854670490158,0.8768446830319672,0.844894385891009,0.79081110787632,0.8021763547863294,0.8572766003160481,0.8231426118702325,0.8971332429539371,0.8693270932321218,0.8182988361582897,0.8172394101971285,0.895780917502897,0.8890355720193428,0.8874839166073052,0.842283174240074,0.8902283916569163,0.795583857676136,0.821062269876875,0.8654399961534702,0.8764791789230619,0.8336901647172468,0.8497755463586829,0.8444165182746586,0.8772596210180268,0.8766511493228082,0.8455455508056993,0.8530163049626749,0.8890868736218707,0.8431551373417845,0.8488751733796525,0.8329642195836078,0.831914003540625,0.9015525167264622,0.845328181386507,0.8257527721431703,0.7864129838533804,0.8464385073414578,0.873136527775201,0.8443083278385677,0.8991451117090552,0.7988002161981278,0.8742022842260546,0.8908691976928242,0.8327457858435574,0.8102857870293505,0.86714048013949,0.8487254188310303,0.8345131907294849,0.8496558757298418,0.8626781785065054,0.8739795687676608,0.8169595400302105,0.8764929168209408,0.8189132130959553,0.8615087339283019,0.904290278134158,0.9054634757560809,0.8925160864136039,0.8439206571482503,0.9015059639577325,0.8797830224694847,0.8300662454873553,0.8803325692688837,0.8767828934678112,0.8395060196978736,0.8447495903846383,0.8940935675552728,0.8594754701035603,0.8670559826944935,0.8878862748056218,0.8223512779623139,0.8432432108038821,0.8078930274073652,0.7732662737728369,0.8771167681102465,0.8663036534850139,0.8653342460576754,0.8732702189551489,0.9449070533019066,0.8427862641139692,0.8959191893038954,0.8764667562356925,0.8334441560735302,0.8462838226060407,0.8651293370860014,0.8766015102632707,0.8830349156642159
0.8976119955599753,0.9857444968778255,0.906298513663212,0.9709478325340397,0.9621394220425161,0.9393306551471987,0.9354792635822218,0.9476126233629758,0.9414780521697308,0.9013674875963815,0.9447569838859939,0.9166770555101786,0.9783011939464341,0.9820824815223554,0.9739129505479083,0.9320611632847076,0.8705571100668088,0.8671496054990397,0.9584613699731603,0.9121565703176922,0.9960380684743688,0.9511916287122046,0.9157180744666524,0.9070071446174577,0.9927217053562716,0.982929694059524,0.9610247973815538,0.9177641458430692,0.9661792798235789,0.8861899663502353,0.8908843010393372,0.9464566488113979,0.9322607421170375,0.9353438633828937,0.9485673783061479,0.931967216765571,0.9453766830135697,0.958631821532296,0.9298522175907484,0.9330836059940317,0.9566892451966655,0.917885913387698,0.934759176736037,0.9287013212023645,0.9182047155551265,0.9867528286220937,0.9366367495609991,0.9218432888934078,0.8680939472177363,0.9161420019799458,0.9688350885609696,0.9740981264098671,0.954470370195776,0.8888680088321008,0.9402813742702394,0.9732149083146435,0.9065427464161591,0.9068037961000854,0.9540925031638814,0.9536663527218625,0.9262843222087573,0.9342450122950963,0.9387560837357176,0.9829002462776968,0.9003590297190112,0.9354117818941345,0.8791605294996989,0.9692324482838712,0.993885143650779,0.961341749466051,0.9714152294966869,0.9296537704701331,0.9526575737744283,0.9506237569565208,0.9083307273899726,0.9489272092659746,0.9548745303280839,0.9325946952261761,0.9396272546384461,1.0042582345164819,0.9443443206618145,0.9506580738561619,0.9504138095916055,0.8799766687809392,0.9270710951945365,0.8689224389506851,0.8718732237404367,0.9478318316681316,0.9554561927872429,0.9532663032458544,0.957109797736198,1.0280122007087291,0.9137841662609052,0.964182907380529,0.9616705136630381,0.8954111439105858,0.9874725299675724,0.9490251884304399,0.9637495377228129,0.9841644577890918
0.9829167902947509,1.0485791761006364,0.9543165313858584,1.0607889376688053,1.0525821527368606,1.0576690184573128,1.009649386714531,1.0163205076049575,1.0155836863984895,0.971511852140134,1.0403135687477558,0.9917257067499126,1.0405934432986692,1.0354337347862623,1.051073238148045,1.0266069381520078,0.9795893540452507,0.94399952185828,1.031842537787175,0.9900389600143713,1.1001714969434726,1.0320217041164277,1.0112846503106354,0.9956226745256203,1.0601763786093041,1.038262294410016,1.0461722154625308,0.9763530875831608,1.0277879738584783,0.989203766196507,0.9696685191168646,1.0123480056506269,0.9843997252069068,1.0060559584651543,1.0302020298089154,0.9951705384803669,1.0236030152217541,1.0541359936021122,0.9843559273016229,1.0045764630550433,1.0118123484452441,0.9967102244757111,1.0073742182246015,0.9997015590241647,0.9879668556966017,1.0354514280199139,1.0135444246437961,0.9793942464141772,0.9546790662583007,1.005597655908769,1.0139140461988942,1.0670761793514494,1.0090327770334557,0.9599775048302455,1.014364568180799,1.030059154094948,0.9920419212867895,0.9996844750919323,0.9885589585637975,1.0150751543066923,0.990651315097077,0.9996323112570629,1.0518721424203372,1.0444483461617269,0.9851866246519112,1.0186738287384047,0.9805252901155601,1.0448513483286614,1.026554285272633,1.0118399827184668,1.0307226038609452,1.0213467010926127,1.0175252447333074,1.0291439128969069,0.962568221666686,1.0224924453522064,1.0119645891756806,0.9779210349689222,1.0243878218017413,1.0769414464788571,1.0323074461291055,1.0322144267556537,1.016149981576537,0.947314363008223,1.0183936068087975,0.9109968367509049,0.9454278626449613,1.0101040539236097,1.048354445460041,0.990953799433286,1.0392032565900529,1.0804591826608672,0.9827913645190254,1.063709348579839,1.0606329610053074,0.9605822138273128,1.069435331074211,1.0246691065130644,1.0402390710930804,1.0541551409584429
1.023779042627857,1.1138630531023508,1.002284880042975,1.0903465406707733,1.116196280280504,1.097899484097165,1.0656715473080958,1.0600596185899525,1.0462025422136643,1.0671861338608712,1.1223482109037977,1.03329178441885,1.088879129092394,1.087868918392208,1.1344959919148838,1.0980834531809358,1.0176552876137341,1.0465447238857593,1.0695665529614118,1.0371227494645323,1.1616121517611857,1.0957505480437675,1.0440524703194742,1.075088662505868,1.078643841125737,1.0912852066608982,1.0864739234173992,1.0239517366283497,1.0686103503753204,1.0546810085827882,1.0407223300764468,1.0780829103266125,0.9972443993726161,1.0638456984539175,1.0791815223953964,1.0581354275249746,1.047887154115493,1.0993691510071226,1.0349537533801065,1.0711817659492864,1.0723791531432232,1.0477445412432047,1.0735769144150025,1.081668015088895,1.0396864344185017,1.1081963708797442,1.0842468513265038,1.023498798647788,1.037502914540256,1.088854558067026,1.0756203988812318,1.1138087758497592,1.0704135259862468,1.0122828742024037,1.055977271753041,1.0904187768168576,1.062062167209585,1.0589149704269807,1.0770317105098695,1.0723278993929815,1.0352488296887663,1.0681440882088502,1.1032257279289155,1.0839974277038351,1.0472282536630644,1.0771165578958488,1.0339151861529592,1.0851004060832308,1.0523211872543952,1.0741520192068545,1.0985605859344845,1.0652281350769286,1.0179605078078202,1.0886103345495757,1.020802556778512,1.1156302436236905,1.0557415743655616,1.025864081320364,1.0541458042518337,1.1585917239158787,1.082452004092116,1.0905079321739013,1.0486905614635464,0.9735511467562228,1.0581203235997059,1.0028011266718435,1.0345207632912539,1.059647903630779,1.0861327236091034,1.0556364220081056,1.1133928407932085,1.1256939024080825,1.0587125004241589,1.1127903515667135,1.1417058507657534,1.0157361453148672,1.1203273444244064,1.0654236355466677,1.080388269952413,1.1066109116237
